,Time,Part,Process,SubProcess,Resource,Event,Process_Type,Area,Memo
5451,104.0,A0004_B532P,Sink,,,completed,,,
5452,104.0,A0004_B532S,Sink,,,go to parent block,,,
5453,104.0,A0004_B532S,Sink,,,completed,,,
5454,104.0,A0001_E112A,2야드 판넬공장,,,Process_entered,,717.0,
5455,104.0,A0001_E112A,2야드 판넬공장,,,routing_ended,,,
5456,104.0,A0002_S171P,외부,,,Process_entered,,22246.28223289632,
5457,104.0,A0002_S171P,외부,,,routing_ended,,,
5458,104.0,A0004_H112P,선각공장,,,Process_entered,,2477.4910324129655,
5459,104.0,A0004_H112P,선각공장,,,routing_ended,,,
5460,104.0,A0005_E21P0,대조립 1공장,,,Process_entered,,4606.0,
5461,104.0,A0005_E21P0,대조립 1공장,,,routing_ended,,,
5462,104.0,A0005_S161P,대조립 2공장,,,Process_entered,,3334.5,
5463,104.0,A0005_S161P,대조립 2공장,,,routing_ended,,,
5464,104.0,A0002_E827P,2야드 대조립공장,,,Process_entered,,3127.0,
5465,104.0,A0002_E827P,2야드 대조립공장,,,routing_ended,,,
5466,104.0,A0002_E112A,2야드 판넬공장,,,Process_entered,,1159.0,
5467,104.0,A0002_E112A,2야드 판넬공장,,,routing_ended,,,
5468,104.0,A0002_S171S,외부,,,Process_entered,,22681.03223289632,
5469,104.0,A0002_S171S,외부,,,routing_ended,,,
5470,104.0,A0005_E21S0,대조립 1공장,,,Process_entered,,4734.0,
5471,104.0,A0005_E21S0,대조립 1공장,,,routing_ended,,,
5472,104.0,A0005_S161S,대조립 2공장,,,Process_entered,,3649.0,
5473,104.0,A0005_S161S,대조립 2공장,,,routing_ended,,,
5474,104.0,A0005_D11P0,E7,,,Stock_out,Stock,0.0,
5475,104.0,A0005_D11P0,E7,,,tp_request,,,
5476,104.0,A0005_D11P0,E7,,TP_20,tp_going_to_next_process,,,
5477,104.0,A0002_E827S,2야드 대조립공장,,,Process_entered,,3163.0,
5478,104.0,A0002_E827S,2야드 대조립공장,,,routing_ended,,,
5479,104.0,A0002_H11P1,E6,,,Stock_out,Stock,1687.0,
5480,104.0,A0002_H11P1,E6,,,tp_request,,,
5481,104.0,A0002_H11P1,E6,,TP_1,tp_going_to_next_process,,,
5482,104.0,A0001_E112A,2야드 판넬공장,2야드 판넬공장_35,,"part_transferred_to_out_buffer, step = 0",,717.0,
5483,104.0,A0002_E811A,2야드 판넬공장,,,Process_entered,,1039.104693140794,
5484,104.0,A0002_E811A,2야드 판넬공장,,,routing_ended,,,
5485,104.0,A0002_S171P,외부,외부_435,,"part_transferred_to_out_buffer, step = 0",,22246.28223289632,
5486,104.0,A0002_S173P,외부,,,Process_entered,,22542.28223289632,
5487,104.0,A0002_S173P,외부,,,routing_ended,,,
5488,104.0,A0004_H112P,선각공장,선각공장_70,,work_start,,,
5489,104.0,A0005_E21P0,대조립 1공장,대조립 1공장_109,,work_start,,,
5490,104.0,A0005_E512P,대조립 1공장,,,Process_entered,,5136.5,
5491,104.0,A0005_E512P,대조립 1공장,,,routing_ended,,,
5492,104.0,A0005_S161P,대조립 2공장,대조립 2공장_93,,"part_transferred_to_out_buffer, step = 0",,3334.5,
5493,104.0,A0005_D11P0,Shelter,,TP_20,tp_finished_transferred_to_next_process,,,
5494,104.0,A0005_D11P0,E7,,,part_transferred_to_next_process_with_tp,,,
5495,104.0,A0002_E827P,2야드 대조립공장,2야드 대조립공장_47,,work_start,,,
5496,104.0,A0005_S193P,2야드 대조립공장,,,Process_entered,,3311.5,
5497,104.0,A0005_S193P,2야드 대조립공장,,,routing_ended,,,
5498,104.0,A0002_E112A,2야드 판넬공장,2야드 판넬공장_36,,"part_transferred_to_out_buffer, step = 0",,597.1046931407941,
5499,104.0,A0002_S171S,외부,외부_436,,"part_transferred_to_out_buffer, step = 0",,22107.53223289632,
5500,104.0,A0002_S173S,외부,,,Process_entered,,22403.53223289632,
5501,104.0,A0002_S173S,외부,,,routing_ended,,,
5502,104.0,A0005_E21S0,대조립 1공장,대조립 1공장_110,,work_start,,,
5503,104.0,A0005_E512S,대조립 1공장,,,Process_entered,,5539.0,
5504,104.0,A0005_E512S,대조립 1공장,,,routing_ended,,,
5505,104.0,A0005_S161S,대조립 2공장,대조립 2공장_94,,"part_transferred_to_out_buffer, step = 0",,3020.0,
5506,104.0,A0005_D11P0,Shelter,,,Part arrive at start location,,,
5507,104.0,A0002_E827S,2야드 대조립공장,2야드 대조립공장_48,,work_start,,,
5508,104.0,A0005_S193S,2야드 대조립공장,,,Process_entered,,3460.0,
5509,104.0,A0005_S193S,2야드 대조립공장,,,routing_ended,,,
5510,104.0,A0001_E112A,Sink,,,go to parent block,,,
5511,104.0,A0001_E112A,Sink,,,completed,,,
5512,104.0,A0002_E811A,2야드 판넬공장,2야드 판넬공장_37,,work_start,,,
5513,104.0,A0002_S171P,Sink,,,go to parent block,,,
5514,104.0,A0002_S171P,Sink,,,completed,,,
5515,104.0,A0002_S173P,외부,외부_437,,work_start,,,
5516,104.0,A0004_B542P,외부,,,Process_entered,,22643.53223289632,
5517,104.0,A0004_B542P,외부,,,routing_ended,,,
5518,104.0,A0005_E512P,대조립 1공장,대조립 1공장_111,,"part_transferred_to_out_buffer, step = 0",,5136.5,
5519,104.0,A0005_S12P0,대조립 1공장,,,Process_entered,,5384.0,
5520,104.0,A0005_S12P0,대조립 1공장,,,routing_ended,,,
5521,104.0,A0005_S161P,Sink,,,go to parent block,,,
5522,104.0,A0005_S161P,Sink,,,completed,,,
5523,104.0,A0005_D11P0,Shelter,,,Process_entered,Shelter,997.0,
5524,104.0,A0005_D11P0,Shelter,,,routing_ended,,,
5525,104.0,A0005_S193P,2야드 대조립공장,2야드 대조립공장_49,,work_start,,,
5526,104.0,A0002_E112A,Sink,,,go to parent block,,,
5527,104.0,A0002_E112A,Sink,,,completed,,,
5528,104.0,A0002_S171S,Sink,,,go to parent block,,,
5529,104.0,A0002_S171S,Sink,,,completed,,,
5530,104.0,A0002_S173S,외부,외부_438,,work_start,,,
5531,104.0,A0004_B542S,외부,,,Process_entered,,22883.53223289632,
5532,104.0,A0004_B542S,외부,,,routing_ended,,,
5533,104.0,A0005_E512S,대조립 1공장,대조립 1공장_112,,"part_transferred_to_out_buffer, step = 0",,4981.5,
5534,104.0,A0005_S12S0,대조립 1공장,,,Process_entered,,5229.0,
5535,104.0,A0005_S12S0,대조립 1공장,,,routing_ended,,,
5536,104.0,A0005_S161S,Sink,,,go to parent block,,,
5537,104.0,A0005_S161S,Sink,,,completed,,,
5538,104.0,A0005_S193S,2야드 대조립공장,2야드 대조립공장_50,,work_start,,,
5539,104.0,A0004_B542P,외부,외부_439,,work_start,,,
5540,104.0,A0004_E430P,외부,,,Process_entered,,23067.53223289632,
5541,104.0,A0004_E430P,외부,,,routing_ended,,,
5542,104.0,A0005_E512P,Sink,,,go to parent block,,,
5543,104.0,A0005_E512P,Sink,,,completed,,,
5544,104.0,A0005_S12P0,대조립 1공장,대조립 1공장_113,,work_start,,,
5545,104.0,A0005_S154P,대조립 1공장,,,Process_entered,,5390.5,
5546,104.0,A0005_S154P,대조립 1공장,,,routing_ended,,,
5547,104.0,A0005_D11P0,Shelter,Shelter_4,,work_start,,,
5548,104.0,A0004_B542S,외부,외부_440,,work_start,,,
5549,104.0,A0004_E430S,외부,,,Process_entered,,23251.53223289632,
5550,104.0,A0004_E430S,외부,,,routing_ended,,,
5551,104.0,A0005_E512S,Sink,,,go to parent block,,,
5552,104.0,A0005_E512S,Sink,,,completed,,,
5553,104.0,A0005_S12S0,대조립 1공장,대조립 1공장_114,,work_start,,,
5554,104.0,A0005_S154S,대조립 1공장,,,Process_entered,,5552.0,
5555,104.0,A0005_S154S,대조립 1공장,,,routing_ended,,,
5556,104.0,A0004_E430P,외부,외부_441,,work_start,,,
5557,104.0,A0004_E436P,외부,,,Process_entered,,23421.53223289632,
5558,104.0,A0004_E436P,외부,,,routing_ended,,,
5559,104.0,A0005_S154P,대조립 1공장,대조립 1공장_115,,work_start,,,
5560,104.0,A0004_E430S,외부,외부_442,,work_start,,,
5561,104.0,A0004_E436S,외부,,,Process_entered,,23591.53223289632,
5562,104.0,A0004_E436S,외부,,,routing_ended,,,
5563,104.0,A0005_S154S,대조립 1공장,대조립 1공장_116,,work_start,,,
5564,104.0,A0004_E436P,외부,외부_443,,work_start,,,
5565,104.0,A0004_E43P0,외부,,,Process_entered,,24081.53223289632,
5566,104.0,A0004_E43P0,외부,,,routing_ended,,,
5567,104.0,A0004_E436S,외부,외부_444,,work_start,,,
5568,104.0,A0004_E43S0,외부,,,Process_entered,,24571.53223289632,
5569,104.0,A0004_E43S0,외부,,,routing_ended,,,
5570,104.0,A0004_E43P0,외부,외부_445,,work_start,,,
5571,104.0,A0004_E43S0,외부,외부_446,,work_start,,,
5572,104.0001109334917,,E6,,TP_16,tp_arrived_at_requesting_process,,,
5573,104.0001109334917,A0002_H21P1,E6,,,Stock_out,Stock,1183.0,
5574,104.0001109334917,A0002_H21P1,E6,,,tp_request,,,
5575,104.0001109334917,A0002_H21P1,E6,,TP_16,tp_going_to_next_process,,,
5576,104.00036977830567,A0002_H11P1,선실공장,,TP_1,tp_finished_transferred_to_next_process,,,
5577,104.00036977830567,A0002_H11P1,E6,,,part_transferred_to_next_process_with_tp,,,
5578,104.00036977830567,A0002_H11P1,선실공장,,,Part arrive at start location,,,
5579,104.00036977830567,A0002_H11P1,선실공장,,,Process_entered,,1008.0,
5580,104.00036977830567,A0002_H11P1,선실공장,,,routing_ended,,,
5581,104.00036977830567,A0002_H11P1,선실공장,선실공장_1,,work_start,,,
5582,104.00048071179737,A0002_H21P1,선실공장,,TP_16,tp_finished_transferred_to_next_process,,,
5583,104.00048071179737,A0002_H21P1,E6,,,part_transferred_to_next_process_with_tp,,,
5584,104.00048071179737,A0002_H21P1,선실공장,,,Part arrive at start location,,,
5585,104.00048071179737,A0002_H21P1,선실공장,,,Process_entered,,1512.0,
5586,104.00048071179737,A0002_H21P1,선실공장,,,routing_ended,,,
5587,104.00048071179737,A0002_H21P1,선실공장,선실공장_2,,work_start,,,
5588,104.00353074041541,,대조립 1공장,,TP_22,tp_arrived_at_requesting_process,,,
5589,104.00353074041541,,대조립 1공장,,TP_25,tp_arrived_at_requesting_process,,,
5590,104.00353074041541,A0005_H11P1,대조립 1공장,,,tp_request,,,
5591,104.00353074041541,A0005_H11P1,대조립 1공장,,TP_22,tp_going_to_next_process,,,
5592,104.00353074041541,A0005_V11P1,대조립 1공장,,,tp_request,,,
5593,104.00353074041541,A0005_V11P1,대조립 1공장,,TP_25,tp_going_to_next_process,,,
5594,104.00353074041541,A0005_H11P1,Shelter,,TP_22,tp_finished_transferred_to_next_process,,,
5595,104.00353074041541,A0005_H11P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
5596,104.00353074041541,A0005_H11P1,Shelter,,,Process_entered,Shelter,1454.5,
5597,104.00353074041541,A0005_H11P1,Shelter,,,routing_ended,,,
5598,104.00353074041541,A0005_H11P1,Shelter,Shelter_5,,"part_transferred_to_out_buffer, step = 0",Shelter,997.0,
5599,104.00353074041541,,선실공장,,TP_1,tp_going_to_requesting_process,,,
5600,104.00353074041541,,Shelter,,TP_1,tp_arrived_at_requesting_process,,,
5601,104.00353074041541,A0005_H11P1,Shelter,,,go_to_stock,,,
5602,104.00353074041541,A0005_H11P1,Shelter,,,tp_request,,,
5603,104.00353074041541,A0005_H11P1,Shelter,,TP_1,tp_going_to_next_process,,,
5604,104.00353074041541,A0005_H11P1,E6,,TP_1,tp_finished_transferred_to_next_process,,,
5605,104.00353074041541,A0005_H11P1,E6,,,Stock_in,Stock,1640.5,
5606,104.00353074041541,A0005_H11P1,Shelter,,,part_transferred_to_next_process_with_tp,,,
5607,104.00458627392038,,대조립 1공장,,TP_21,tp_arrived_at_requesting_process,,,
5608,104.00458627392038,A0005_V12P1,대조립 1공장,,,tp_request,,,
5609,104.00458627392038,A0005_V12P1,대조립 1공장,,TP_21,tp_going_to_next_process,,,
5610,104.00519041332684,A0002_H61A0,선행의장1공장쉘터,선행의장1공장쉘터_0,,work_finish,,,
5611,104.00519041332684,A0002_H61A0,선행의장1공장쉘터,선행의장1공장쉘터_0,,"part_transferred_to_out_buffer, step = 1",Shelter,0.0,
5612,104.00519041332684,,Shelter,,TP_20,tp_going_to_requesting_process,,,
5613,104.00519041332684,,선행의장1공장쉘터,,TP_20,tp_arrived_at_requesting_process,,,
5614,104.00519041332684,A0002_H61A0,선행의장1공장쉘터,,,go_to_stock,,,
5615,104.00519041332684,A0002_H61A0,선행의장1공장쉘터,,,tp_request,,,
5616,104.00519041332684,A0002_H61A0,선행의장1공장쉘터,,TP_20,tp_going_to_next_process,,,
5617,104.00762953395058,,E8,,TP_19,tp_arrived_at_requesting_process,,,
5618,104.00762953395058,A0005_D11S0,E8,,,Stock_out,Stock,0.0,
5619,104.00762953395058,A0005_D11S0,E8,,,tp_request,,,
5620,104.00762953395058,A0005_D11S0,E8,,TP_19,tp_going_to_next_process,,,
5621,104.00762953395058,A0005_D11S0,Shelter,,TP_19,tp_finished_transferred_to_next_process,,,
5622,104.00762953395058,A0005_D11S0,E8,,,part_transferred_to_next_process_with_tp,,,
5623,104.00762953395058,A0005_D11S0,Shelter,,,Part arrive at start location,,,
5624,104.00762953395058,A0005_D11S0,Shelter,,,Process_entered,Shelter,1274.5,
5625,104.00762953395058,A0005_D11S0,Shelter,,,routing_ended,,,
5626,104.00762953395058,A0005_D11S0,Shelter,Shelter_6,,work_start,,,
5627,104.00911035019475,,대조립 1공장,,TP_2,tp_arrived_at_requesting_process,,,
5628,104.00911035019475,,대조립 1공장,,TP_3,tp_arrived_at_requesting_process,,,
5629,104.00911035019475,,대조립 1공장,,TP_4,tp_arrived_at_requesting_process,,,
5630,104.00911035019475,,대조립 1공장,,TP_5,tp_arrived_at_requesting_process,,,
5631,104.00911035019475,,대조립 1공장,,TP_6,tp_arrived_at_requesting_process,,,
5632,104.00911035019475,,대조립 1공장,,TP_7,tp_arrived_at_requesting_process,,,
5633,104.00911035019475,A0005_V13P1,대조립 1공장,,,tp_request,,,
5634,104.00911035019475,A0005_V13P1,대조립 1공장,,TP_2,tp_going_to_next_process,,,
5635,104.00911035019475,A0005_V14P1,대조립 1공장,,,tp_request,,,
5636,104.00911035019475,A0005_V14P1,대조립 1공장,,TP_3,tp_going_to_next_process,,,
5637,104.00911035019475,A0005_V31P1,대조립 1공장,,,tp_request,,,
5638,104.00911035019475,A0005_V31P1,대조립 1공장,,TP_4,tp_going_to_next_process,,,
5639,104.00911035019475,A0005_V32P1,대조립 1공장,,,tp_request,,,
5640,104.00911035019475,A0005_V32P1,대조립 1공장,,TP_5,tp_going_to_next_process,,,
5641,104.00911035019475,A0005_V33P1,대조립 1공장,,,tp_request,,,
5642,104.00911035019475,A0005_V33P1,대조립 1공장,,TP_6,tp_going_to_next_process,,,
5643,104.00911035019475,A0005_V34P1,대조립 1공장,,,tp_request,,,
5644,104.00911035019475,A0005_V34P1,대조립 1공장,,TP_7,tp_going_to_next_process,,,
5645,104.02400138525073,A0002_H61A0,E6,,TP_20,tp_finished_transferred_to_next_process,,,
5646,104.02400138525073,A0002_H61A0,E6,,,Stock_in,Stock,1658.0,
5647,104.02400138525073,A0002_H61A0,선행의장1공장쉘터,,,part_transferred_to_next_process_with_tp,,,
5648,104.02730039570547,A0005_V11P1,외부,,TP_25,tp_finished_transferred_to_next_process,,,
5649,104.02730039570547,A0005_V11P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
5650,104.02730039570547,A0005_V11P1,외부,,,Process_entered,,25272.78223289632,
5651,104.02730039570547,A0005_V11P1,외부,,,routing_ended,,,
5652,104.02730039570547,A0005_V11P1,외부,외부_447,,work_start,,,
5653,104.02835592921043,A0005_V12P1,외부,,TP_21,tp_finished_transferred_to_next_process,,,
5654,104.02835592921043,A0005_V12P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
5655,104.02835592921043,A0005_V12P1,외부,,,Process_entered,,25850.28223289632,
5656,104.02835592921043,A0005_V12P1,외부,,,routing_ended,,,
5657,104.02835592921043,A0005_V12P1,외부,외부_448,,work_start,,,
5658,104.0328800054848,A0005_V13P1,외부,,TP_2,tp_finished_transferred_to_next_process,,,
5659,104.0328800054848,A0005_V13P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
5660,104.0328800054848,A0005_V14P1,외부,,TP_3,tp_finished_transferred_to_next_process,,,
5661,104.0328800054848,A0005_V14P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
5662,104.0328800054848,A0005_V31P1,외부,,TP_4,tp_finished_transferred_to_next_process,,,
5663,104.0328800054848,A0005_V31P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
5664,104.0328800054848,A0005_V32P1,외부,,TP_5,tp_finished_transferred_to_next_process,,,
5665,104.0328800054848,A0005_V32P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
5666,104.0328800054848,A0005_V33P1,외부,,TP_6,tp_finished_transferred_to_next_process,,,
5667,104.0328800054848,A0005_V33P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
5668,104.0328800054848,A0005_V34P1,외부,,TP_7,tp_finished_transferred_to_next_process,,,
5669,104.0328800054848,A0005_V34P1,대조립 1공장,,,part_transferred_to_next_process_with_tp,,,
5670,104.0328800054848,A0005_V13P1,외부,,,Process_entered,,26551.53223289632,
5671,104.0328800054848,A0005_V13P1,외부,,,routing_ended,,,
5672,104.0328800054848,A0005_V14P1,외부,,,Process_entered,,27129.03223289632,
5673,104.0328800054848,A0005_V14P1,외부,,,routing_ended,,,
5674,104.0328800054848,A0005_V13P1,외부,외부_449,,work_start,,,
5675,104.0328800054848,A0005_V31P1,외부,,,Process_entered,,27838.53223289632,
5676,104.0328800054848,A0005_V31P1,외부,,,routing_ended,,,
5677,104.0328800054848,A0005_V14P1,외부,외부_450,,work_start,,,
5678,104.0328800054848,A0005_V32P1,외부,,,Process_entered,,28416.03223289632,
5679,104.0328800054848,A0005_V32P1,외부,,,routing_ended,,,
5680,104.0328800054848,A0005_V31P1,외부,외부_451,,work_start,,,
5681,104.0328800054848,A0005_V33P1,외부,,,Process_entered,,29125.53223289632,
5682,104.0328800054848,A0005_V33P1,외부,,,routing_ended,,,
5683,104.0328800054848,A0005_V32P1,외부,외부_452,,work_start,,,
5684,104.0328800054848,A0005_V34P1,외부,,,Process_entered,,29703.03223289632,
5685,104.0328800054848,A0005_V34P1,외부,,,routing_ended,,,
5686,104.0328800054848,A0005_V33P1,외부,외부_453,,work_start,,,
5687,104.0328800054848,A0005_V34P1,외부,외부_454,,work_start,,,
5688,105.0,A0005_N163P,대조립 2공장,대조립 2공장_44,,work_finish,,,
5689,105.0,A0005_N163P,대조립 2공장,대조립 2공장_44,,"part_transferred_to_out_buffer, step = 0",,2810.0,
5690,105.0,A0002_N157P,외부,외부_330,,work_finish,,,
5691,105.0,A0002_N157P,외부,외부_330,,"part_transferred_to_out_buffer, step = 0",,29494.03223289632,
5692,105.0,A0002_N157S,외부,외부_331,,work_finish,,,
5693,105.0,A0002_N157S,외부,외부_331,,"part_transferred_to_out_buffer, step = 0",,29285.03223289632,
5694,105.0,A0005_D14P0,대조립 1공장,대조립 1공장_59,,work_finish,,,
5695,105.0,A0005_D14P0,대조립 1공장,대조립 1공장_59,,"part_transferred_to_out_buffer, step = 0",,5182.0,
5696,105.0,A0005_D14P0,E7,,,Stock_in,Stock,370.0,
5697,105.0,A0005_D14S0,대조립 1공장,대조립 1공장_60,,work_finish,,,
5698,105.0,A0005_D14S0,대조립 1공장,대조립 1공장_60,,"part_transferred_to_out_buffer, step = 0",,4812.0,
5699,105.0,A0005_D14S0,E8,,,Stock_in,Stock,370.0,
5700,105.0,A0005_D18P0,대조립 2공장,대조립 2공장_68,,work_finish,,,
5701,105.0,A0005_D18P0,대조립 2공장,대조립 2공장_68,,"part_transferred_to_out_buffer, step = 0",,2440.0,
5702,105.0,A0005_D18P0,Y9,,,Stock_in,Stock,370.0,
5703,105.0,A0005_D18S0,대조립 2공장,대조립 2공장_69,,work_finish,,,
5704,105.0,A0005_D18S0,대조립 2공장,대조립 2공장_69,,"part_transferred_to_out_buffer, step = 0",,2070.0,
5705,105.0,A0005_D18S0,Y4,,,Stock_in,Stock,370.0,
5706,105.0,A0001_E827P,2야드 대조립공장,2야드 대조립공장_33,,work_finish,,,
5707,105.0,A0001_E827P,2야드 대조립공장,2야드 대조립공장_33,,"part_transferred_to_out_buffer, step = 1",,3424.0,
5708,105.0,A0001_E827S,2야드 대조립공장,2야드 대조립공장_34,,work_finish,,,
5709,105.0,A0001_E827S,2야드 대조립공장,2야드 대조립공장_34,,"part_transferred_to_out_buffer, step = 1",,3388.0,
5710,105.0,A0004_B353P,선각공장,선각공장_62,,work_finish,,,
5711,105.0,A0004_B353P,선각공장,선각공장_62,,"part_transferred_to_out_buffer, step = 0",,2257.4910324129655,
5712,105.0,A0004_B353S,선각공장,선각공장_63,,work_finish,,,
5713,105.0,A0004_B353S,선각공장,선각공장_63,,"part_transferred_to_out_buffer, step = 0",,2037.4910324129655,
5714,105.0,A0005_S173P,대조립 2공장,대조립 2공장_85,,work_finish,,,
5715,105.0,A0005_S173P,대조립 2공장,대조립 2공장_85,,"part_transferred_to_out_buffer, step = 0",,1934.0,
5716,105.0,A0005_S173S,대조립 2공장,대조립 2공장_86,,work_finish,,,
5717,105.0,A0005_S173S,대조립 2공장,대조립 2공장_86,,"part_transferred_to_out_buffer, step = 0",,1798.0,
5718,105.0,A0005_S174P,대조립 2공장,대조립 2공장_87,,work_finish,,,
