,Time,Event,Part,Process,SubProcess,Resource,Reason
1488,149.0,routing_ended,A0001_N213P,2야드 판넬공장,,,
1489,149.0,Process_entered,A0001_N197S,외부,,,
1490,149.0,routing_ended,A0001_N197S,외부,,,
1491,149.0,Process_entered,A0001_N213S,2야드 판넬공장,,,
1492,149.0,routing_ended,A0001_N213S,2야드 판넬공장,,,
1493,149.0,work_start,A0001_N197P,외부,외부_63,,
1494,149.0,Process_entered,A0001_N793P,외부,,,
1495,149.0,routing_ended,A0001_N793P,외부,,,
1496,149.0,work_start,A0001_N213P,2야드 판넬공장,2야드 판넬공장_33,,
1497,149.0,work_start,A0001_N197S,외부,외부_64,,
1498,149.0,Process_entered,A0001_N793S,외부,,,
1499,149.0,routing_ended,A0001_N793S,외부,,,
1500,149.0,work_start,A0001_N213S,2야드 판넬공장,2야드 판넬공장_34,,
1501,149.0,work_start,A0001_N793P,외부,외부_65,,
1502,149.0,Process_entered,A0001_S190P,외부,,,
1503,149.0,routing_ended,A0001_S190P,외부,,,
1504,149.0,work_start,A0001_N793S,외부,외부_66,,
1505,149.0,Process_entered,A0001_S190S,외부,,,
1506,149.0,routing_ended,A0001_S190S,외부,,,
1507,149.0,work_start,A0001_S190P,외부,외부_67,,
1508,149.0,work_start,A0001_S190S,외부,외부_68,,
1509,151.0,part_created,A0001_M31P3,,,,
1510,151.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_49,
1511,151.00383134599514,tp_request,A0001_M31P3,2야드 대조립공장,,,
1512,151.00383134599514,tp_going_to_next_process,A0001_M31P3,2야드 대조립공장,,TP_49,
1513,151.02694301156714,tp_finished_transferred_to_next_process,A0001_M31P3,외부,,TP_49,
1514,151.02694301156714,part_transferred_to_next_process_with_tp,A0001_M31P3,2야드 대조립공장,,,
1515,151.02694301156714,Process_entered,A0001_M31P3,외부,,,
1516,151.02694301156714,routing_ended,A0001_M31P3,외부,,,
1517,151.02694301156714,work_start,A0001_M31P3,외부,외부_69,,
1518,152.0,work_finish,A0001_E52P0,2야드 대조립공장,2야드 대조립공장_34,,
1519,152.0,Stock_in,A0001_E52P0,E7,,,
1520,152.0,go_to_stock,A0001_E52P0,2야드 대조립공장,,,
1521,152.0,"part_transferred_to_out_buffer, step = 0",A0001_E52P0,2야드 대조립공장,2야드 대조립공장_34,,
1522,152.0,work_finish,A0001_E52S0,2야드 대조립공장,2야드 대조립공장_35,,
1523,152.0,Stock_in,A0001_E52S0,E8,,,
1524,152.0,go_to_stock,A0001_E52S0,2야드 대조립공장,,,
1525,152.0,"part_transferred_to_out_buffer, step = 0",A0001_E52S0,2야드 대조립공장,2야드 대조립공장_35,,
1526,152.0,work_finish,A0001_N713P,2야드 판넬공장,2야드 판넬공장_26,,
1527,152.0,"part_transferred_to_out_buffer, step = 0",A0001_N713P,2야드 판넬공장,2야드 판넬공장_26,,
1528,152.0,work_finish,A0001_N713S,2야드 판넬공장,2야드 판넬공장_27,,
1529,152.0,"part_transferred_to_out_buffer, step = 0",A0001_N713S,2야드 판넬공장,2야드 판넬공장_27,,
1530,152.0,part_created,A0001_D11P0,,,,
1531,152.0,part_created,A0001_D11S0,,,,
1532,152.0,part_created,A0001_E53C0,,,,
1533,152.0,tp_going_to_requesting_process,,선행의장6공장쉘터,,TP_34,
1534,152.0,tp_going_to_requesting_process,,대조립부속1동쉘터,,TP_21,
1535,152.0,tp_going_to_requesting_process,,선실공장,,TP_32,
1536,152.0,tp_going_to_requesting_process,,2도크쉘터,,TP_29,
1537,152.0,completed,A0001_N713P,Sink,,,
1538,152.0,completed,A0001_N713S,Sink,,,
1539,152.0,Process_entered,A0001_D11P0,2야드 대조립공장,,,
1540,152.0,routing_ended,A0001_D11P0,2야드 대조립공장,,,
1541,152.0,Process_entered,A0001_D11S0,2야드 대조립공장,,,
1542,152.0,routing_ended,A0001_D11S0,2야드 대조립공장,,,
1543,152.0,work_start,A0001_D11P0,2야드 대조립공장,2야드 대조립공장_38,,
1544,152.0,Process_entered,A0001_E53C0,2야드 대조립공장,,,
1545,152.0,routing_ended,A0001_E53C0,2야드 대조립공장,,,
1546,152.0,work_start,A0001_D11S0,2야드 대조립공장,2야드 대조립공장_39,,
1547,152.0,work_start,A0001_E53C0,2야드 대조립공장,2야드 대조립공장_40,,
1548,152.0001109334917,Stock_out,A0001_E42P0,뉴판넬PE장쉘터,,,
1549,152.0001109334917,tp_request,A0001_E42P0,E6,,,
1550,152.0001109334917,tp_going_to_next_process,A0001_E42P0,E6,,TP_32,
1551,152.00021145929904,Stock_out,A0001_E41S0,뉴판넬PE장쉘터,,,
1552,152.00021145929904,tp_request,A0001_E41S0,E4,,,
1553,152.00021145929904,tp_going_to_next_process,A0001_E41S0,E4,,TP_21,
1554,152.00153425323015,Stock_out,A0001_E41P0,화공설비쉘터,,,
1555,152.00153425323015,tp_request,A0001_E41P0,Y9,,,
1556,152.00153425323015,tp_going_to_next_process,A0001_E41P0,Y9,,TP_34,
1557,152.0022082174084,tp_finished_transferred_to_next_process,A0001_E41S0,뉴판넬PE장쉘터,,TP_21,
1558,152.0022082174084,part_transferred_to_next_process_with_tp,A0001_E41S0,E4,,,
1559,152.0022082174084,Part arrive at start location,A0001_E41S0,뉴판넬PE장쉘터,,,
1560,152.0022082174084,Process_entered,A0001_E41S0,뉴판넬PE장쉘터,,,
1561,152.0022082174084,routing_ended,A0001_E41S0,뉴판넬PE장쉘터,,,
1562,152.0022082174084,work_start,A0001_E41S0,뉴판넬PE장쉘터,뉴판넬PE장쉘터_2,,
1563,152.0029085372273,Stock_out,A0001_E42S0,1도크쉘터,,,
1564,152.0029085372273,tp_request,A0001_E42S0,E9,,,
1565,152.0029085372273,tp_going_to_next_process,A0001_E42S0,E9,,TP_29,
1566,152.00374494276895,work_finish,A0001_E21P0,2야드 도장 1공장,2야드 도장 1공장_0,,
1567,152.00374494276895,Stock_in,A0001_E21P0,Y3,,,
1568,152.00374494276895,go_to_stock,A0001_E21P0,2야드 도장 1공장,,,
1569,152.00374494276895,"part_transferred_to_out_buffer, step = 2",A0001_E21P0,2야드 도장 1공장,2야드 도장 1공장_0,,
1570,152.00391340596553,work_finish,A0001_E21S0,2야드 도장 5공장,2야드 도장 5공장_0,,
1571,152.00391340596553,Stock_in,A0001_E21S0,Y9,,,
1572,152.00391340596553,go_to_stock,A0001_E21S0,2야드 도장 5공장,,,
1573,152.00391340596553,"part_transferred_to_out_buffer, step = 2",A0001_E21S0,2야드 도장 5공장,2야드 도장 5공장_0,,
1574,152.0080366883159,tp_finished_transferred_to_next_process,A0001_E41P0,화공설비쉘터,,TP_34,
1575,152.0080366883159,part_transferred_to_next_process_with_tp,A0001_E41P0,Y9,,,
1576,152.0080366883159,Part arrive at start location,A0001_E41P0,화공설비쉘터,,,
1577,152.0080366883159,Process_entered,A0001_E41P0,화공설비쉘터,,,
1578,152.0080366883159,routing_ended,A0001_E41P0,화공설비쉘터,,,
1579,152.0080366883159,work_start,A0001_E41P0,화공설비쉘터,화공설비쉘터_3,,
1580,152.01438237499332,tp_finished_transferred_to_next_process,A0001_E42S0,1도크쉘터,,TP_29,
1581,152.01438237499332,part_transferred_to_next_process_with_tp,A0001_E42S0,E9,,,
1582,152.01438237499332,Part arrive at start location,A0001_E42S0,1도크쉘터,,,
1583,152.01438237499332,Process_entered,A0001_E42S0,1도크쉘터,,,
1584,152.01438237499332,routing_ended,A0001_E42S0,1도크쉘터,,,
1585,152.01438237499332,work_start,A0001_E42S0,1도크쉘터,1도크쉘터_2,,
1586,152.0155273277014,tp_finished_transferred_to_next_process,A0001_E42P0,뉴판넬PE장쉘터,,TP_32,
1587,152.0155273277014,part_transferred_to_next_process_with_tp,A0001_E42P0,E6,,,
1588,152.0155273277014,Part arrive at start location,A0001_E42P0,뉴판넬PE장쉘터,,,
1589,152.0155273277014,Process_entered,A0001_E42P0,뉴판넬PE장쉘터,,,
1590,152.0155273277014,routing_ended,A0001_E42P0,뉴판넬PE장쉘터,,,
1591,152.0155273277014,work_start,A0001_E42P0,뉴판넬PE장쉘터,뉴판넬PE장쉘터_3,,
1592,152.023111665572,work_finish,A0001_B51P0,외부,외부_3,,
1593,152.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_B51P0,외부,외부_3,,
1594,152.023111665572,work_finish,A0001_B51S0,외부,외부_4,,
1595,152.023111665572,"part_transferred_to_out_buffer, step = 0",A0001_B51S0,외부,외부_4,,
1596,152.023111665572,completed,A0001_B51P0,Sink,,,
1597,152.023111665572,completed,A0001_B51S0,Sink,,,
1598,152.04321704849926,work_finish,A0001_B143P,선각공장,선각공장_6,,
1599,152.04321704849926,"part_transferred_to_out_buffer, step = 0",A0001_B143P,선각공장,선각공장_6,,
1600,152.04321704849926,completed,A0001_B143P,Sink,,,
1601,152.04321704849926,part_created,A0001_B14P0,,,,
1602,152.04321704849926,Process_entered,A0001_B14P0,선각공장,,,
1603,152.04321704849926,routing_ended,A0001_B14P0,선각공장,,,
1604,152.04321704849926,work_start,A0001_B14P0,선각공장,선각공장_10,,
1605,153.0,work_finish,A0001_B143S,선각공장,선각공장_7,,
1606,153.0,"part_transferred_to_out_buffer, step = 0",A0001_B143S,선각공장,선각공장_7,,
1607,153.0,tp_going_to_requesting_process,,2야드 판넬공장,,TP_1,
1608,153.0,completed,A0001_B143S,Sink,,,
1609,153.0,Stock_out,A0001_H11P1,특수선쉘터,,,
1610,153.0,tp_request,A0001_H11P1,Virtual,,,
1611,153.0,tp_going_to_next_process,A0001_H11P1,Virtual,,TP_1,
1612,153.0,part_created,A0001_B14S0,,,,
1613,153.0,tp_finished_transferred_to_next_process,A0001_H11P1,특수선쉘터,,TP_1,
1614,153.0,part_transferred_to_next_process_with_tp,A0001_H11P1,Virtual,,,
1615,153.0,Part arrive at start location,A0001_H11P1,특수선쉘터,,,
1616,153.0,Process_entered,A0001_B14S0,선각공장,,,
1617,153.0,routing_ended,A0001_B14S0,선각공장,,,
1618,153.0,Process_entered,A0001_H11P1,특수선쉘터,,,
1619,153.0,routing_ended,A0001_H11P1,특수선쉘터,,,
1620,153.0,work_start,A0001_B14S0,선각공장,선각공장_11,,
1621,153.0,work_start,A0001_H11P1,특수선쉘터,특수선쉘터_1,,
1622,154.0,work_finish,A0001_E51P0,2야드 대조립공장,2야드 대조립공장_36,,
1623,154.0,Stock_in,A0001_E51P0,E5,,,
1624,154.0,go_to_stock,A0001_E51P0,2야드 대조립공장,,,
1625,154.0,"part_transferred_to_out_buffer, step = 0",A0001_E51P0,2야드 대조립공장,2야드 대조립공장_36,,
1626,154.0,work_finish,A0001_E51S0,2야드 대조립공장,2야드 대조립공장_37,,
1627,154.0,Stock_in,A0001_E51S0,E6,,,
1628,154.0,go_to_stock,A0001_E51S0,2야드 대조립공장,,,
1629,154.0,"part_transferred_to_out_buffer, step = 0",A0001_E51S0,2야드 대조립공장,2야드 대조립공장_37,,
1630,154.0,part_created,A0001_N723P,,,,
1631,154.0,part_created,A0001_N723S,,,,
1632,154.0,tp_going_to_requesting_process,,1도크쉘터,,TP_14,
1633,154.0,tp_going_to_requesting_process,,1도크쉘터,,TP_24,
1634,154.0,Process_entered,A0001_N723P,2야드 판넬공장,,,
1635,154.0,routing_ended,A0001_N723P,2야드 판넬공장,,,
1636,154.0,Process_entered,A0001_N723S,2야드 판넬공장,,,
1637,154.0,routing_ended,A0001_N723S,2야드 판넬공장,,,
1638,154.0,work_start,A0001_N723P,2야드 판넬공장,2야드 판넬공장_35,,
1639,154.0,work_start,A0001_N723S,2야드 판넬공장,2야드 판넬공장_36,,
1640,154.00347612488278,Stock_out,A0001_E52P0,1도크쉘터,,,
1641,154.00347612488278,tp_request,A0001_E52P0,E7,,,
1642,154.00347612488278,tp_going_to_next_process,A0001_E52P0,E7,,TP_14,
1643,154.00391340596553,work_finish,A0001_A11A0,2야드 도장 5공장,2야드 도장 5공장_1,,
1644,154.00391340596553,"part_transferred_to_out_buffer, step = 1",A0001_A11A0,2야드 도장 5공장,2야드 도장 5공장_1,,
1645,154.00391340596553,completed,A0001_A11A0,Sink,,,
1646,154.0050874277552,work_finish,A0001_E22S0,2야드 도장 5공장,2야드 도장 5공장_2,,
1647,154.0050874277552,Stock_in,A0001_E22S0,Y9,,,
1648,154.0050874277552,go_to_stock,A0001_E22S0,2야드 도장 5공장,,,
1649,154.0050874277552,"part_transferred_to_out_buffer, step = 2",A0001_E22S0,2야드 도장 5공장,2야드 도장 5공장_2,,
1650,154.0050874277552,work_finish,A0001_E22P0,2야드 도장 5공장,2야드 도장 5공장_3,,
1651,154.0050874277552,Stock_in,A0001_E22P0,Y9,,,
1652,154.0050874277552,go_to_stock,A0001_E22P0,2야드 도장 5공장,,,
1653,154.0050874277552,"part_transferred_to_out_buffer, step = 2",A0001_E22P0,2야드 도장 5공장,2야드 도장 5공장_3,,
1654,154.00612239115452,Stock_out,A0001_E52S0,2도크쉘터,,,
1655,154.00612239115452,tp_request,A0001_E52S0,E8,,,
1656,154.00612239115452,tp_going_to_next_process,A0001_E52S0,E8,,TP_24,
1657,154.01506320782536,tp_finished_transferred_to_next_process,A0001_E52P0,1도크쉘터,,TP_14,
1658,154.01506320782536,part_transferred_to_next_process_with_tp,A0001_E52P0,E7,,,
1659,154.01506320782536,Part arrive at start location,A0001_E52P0,1도크쉘터,,,
1660,154.01506320782536,Process_entered,A0001_E52P0,1도크쉘터,,,
1661,154.01506320782536,routing_ended,A0001_E52P0,1도크쉘터,,,
1662,154.01506320782536,work_start,A0001_E52P0,1도크쉘터,1도크쉘터_3,,
1663,154.0247516479947,tp_finished_transferred_to_next_process,A0001_E52S0,2도크쉘터,,TP_24,
1664,154.0247516479947,part_transferred_to_next_process_with_tp,A0001_E52S0,E8,,,
1665,154.0247516479947,Part arrive at start location,A0001_E52S0,2도크쉘터,,,
1666,154.0247516479947,Process_entered,A0001_E52S0,2도크쉘터,,,
1667,154.0247516479947,routing_ended,A0001_E52S0,2도크쉘터,,,
1668,154.0247516479947,work_start,A0001_E52S0,2도크쉘터,2도크쉘터_1,,
1669,155.0,part_created,A0001_F11P0,,,,
1670,155.0,part_created,A0001_F11S0,,,,
1671,155.0,tp_going_to_requesting_process,,선실공장,,TP_35,
1672,155.0,tp_going_to_requesting_process,,선실공장,,TP_36,
1673,155.0,tp_going_to_requesting_process,,외부,,TP_6,
1674,155.0,tp_going_to_requesting_process,,외부,,TP_7,
1675,155.0001109334917,Stock_out,A0001_E51S0,특수선쉘터,,,
1676,155.0001109334917,tp_request,A0001_E51S0,E6,,,
1677,155.0001109334917,tp_going_to_next_process,A0001_E51S0,E6,,TP_36,
1678,155.00089545287744,Stock_out,A0001_E51P0,특수선쉘터,,,
1679,155.00089545287744,tp_request,A0001_E51P0,E5,,,
1680,155.00089545287744,tp_going_to_next_process,A0001_E51P0,E5,,TP_35,
1681,155.0079105452732,tp_request,A0001_F11P0,2야드 대조립공장,,,
1682,155.0079105452732,tp_going_to_next_process,A0001_F11P0,2야드 대조립공장,,TP_6,
1683,155.0079105452732,tp_request,A0001_F11S0,2야드 대조립공장,,,
1684,155.0079105452732,tp_going_to_next_process,A0001_F11S0,2야드 대조립공장,,TP_7,
1685,155.01303222252258,tp_finished_transferred_to_next_process,A0001_E51P0,특수선쉘터,,TP_35,
1686,155.01303222252258,part_transferred_to_next_process_with_tp,A0001_E51P0,E5,,,
1687,155.01303222252258,Part arrive at start location,A0001_E51P0,특수선쉘터,,,
1688,155.01303222252258,Process_entered,A0001_E51P0,특수선쉘터,,,
1689,155.01303222252258,routing_ended,A0001_E51P0,특수선쉘터,,,
1690,155.01303222252258,work_start,A0001_E51P0,특수선쉘터,특수선쉘터_2,,
1691,155.01560232436734,tp_finished_transferred_to_next_process,A0001_E51S0,특수선쉘터,,TP_36,
1692,155.01560232436734,part_transferred_to_next_process_with_tp,A0001_E51S0,E6,,,
1693,155.01560232436734,Part arrive at start location,A0001_E51S0,특수선쉘터,,,
1694,155.01560232436734,Process_entered,A0001_E51S0,특수선쉘터,,,
1695,155.01560232436734,routing_ended,A0001_E51S0,특수선쉘터,,,
1696,155.01560232436734,work_start,A0001_E51S0,특수선쉘터,특수선쉘터_3,,
1697,155.0310222108452,tp_finished_transferred_to_next_process,A0001_F11P0,외부,,TP_6,
1698,155.0310222108452,part_transferred_to_next_process_with_tp,A0001_F11P0,2야드 대조립공장,,,
1699,155.0310222108452,tp_finished_transferred_to_next_process,A0001_F11S0,외부,,TP_7,
1700,155.0310222108452,part_transferred_to_next_process_with_tp,A0001_F11S0,2야드 대조립공장,,,
1701,155.0310222108452,Process_entered,A0001_F11P0,외부,,,
1702,155.0310222108452,routing_ended,A0001_F11P0,외부,,,
1703,155.0310222108452,Process_entered,A0001_F11S0,외부,,,
1704,155.0310222108452,routing_ended,A0001_F11S0,외부,,,
1705,155.0310222108452,work_start,A0001_F11P0,외부,외부_70,,
1706,155.0310222108452,work_start,A0001_F11S0,외부,외부_71,,
1707,157.0,work_finish,A0001_L11C0,선각공장,선각공장_5,,
1708,157.0,"part_transferred_to_out_buffer, step = 0",A0001_L11C0,선각공장,선각공장_5,,
1709,157.0,Part arrive at start location,A0001_L11C0,선각공장,,,
1710,157.0,Process_entered,A0001_L11C0,도장 1공장,,,
1711,157.0,routing_ended,A0001_L11C0,도장 1공장,,,
1712,157.0,work_start,A0001_L11C0,도장 1공장,도장 1공장_2,,
1713,157.01520080791917,work_finish,A0001_B13P0,2야드 판넬공장,2야드 판넬공장_28,,
1714,157.01520080791917,"part_transferred_to_out_buffer, step = 0",A0001_B13P0,2야드 판넬공장,2야드 판넬공장_28,,
1715,157.01520080791917,work_finish,A0001_B13S0,2야드 판넬공장,2야드 판넬공장_29,,
1716,157.01520080791917,"part_transferred_to_out_buffer, step = 0",A0001_B13S0,2야드 판넬공장,2야드 판넬공장_29,,
1717,157.01520080791917,completed,A0001_B13P0,Sink,,,
1718,157.01520080791917,completed,A0001_B13S0,Sink,,,
1719,158.00918638534878,work_finish,A0001_E82P0,도장 1공장,도장 1공장_0,,
1720,158.00918638534878,Stock_in,A0001_E82P0,E4,,,
1721,158.00918638534878,go_to_stock,A0001_E82P0,도장 1공장,,,
1722,158.00918638534878,"part_transferred_to_out_buffer, step = 2",A0001_E82P0,도장 1공장,도장 1공장_0,,
1723,158.01226107094513,work_finish,A0001_E82S0,도장 1공장,도장 1공장_1,,
1724,158.01226107094513,Stock_in,A0001_E82S0,E6,,,
1725,158.01226107094513,go_to_stock,A0001_E82S0,도장 1공장,,,
1726,158.01226107094513,"part_transferred_to_out_buffer, step = 2",A0001_E82S0,도장 1공장,도장 1공장_1,,
1727,159.0,work_finish,A0001_S180P,외부,외부_61,,
1728,159.0,"part_transferred_to_out_buffer, step = 0",A0001_S180P,외부,외부_61,,
1729,159.0,work_finish,A0001_S180S,외부,외부_62,,
1730,159.0,"part_transferred_to_out_buffer, step = 0",A0001_S180S,외부,외부_62,,
1731,159.0,part_created,A0001_A31P1,,,,
1732,159.0,part_created,A0001_B163P,,,,
1733,159.0,part_created,A0001_B163S,,,,
1734,159.0,part_created,A0001_S11P0,,,,
1735,159.0,part_created,A0001_S11S0,,,,
1736,159.0,tp_going_to_requesting_process,,외부,,TP_8,
1737,159.0,completed,A0001_S180P,Sink,,,
1738,159.0,completed,A0001_S180S,Sink,,,
1739,159.0,Process_entered,A0001_B163P,선각공장,,,
1740,159.0,routing_ended,A0001_B163P,선각공장,,,
1741,159.0,Process_entered,A0001_S11P0,2야드 대조립공장,,,
1742,159.0,routing_ended,A0001_S11P0,2야드 대조립공장,,,
1743,159.0,Process_entered,A0001_B163S,선각공장,,,
1744,159.0,routing_ended,A0001_B163S,선각공장,,,
1745,159.0,Process_entered,A0001_S11S0,2야드 대조립공장,,,
1746,159.0,routing_ended,A0001_S11S0,2야드 대조립공장,,,
1747,159.0,work_start,A0001_B163P,선각공장,선각공장_12,,
1748,159.0,work_start,A0001_S11P0,2야드 대조립공장,2야드 대조립공장_41,,
1749,159.0,work_start,A0001_B163S,선각공장,선각공장_13,,
1750,159.0,work_start,A0001_S11S0,2야드 대조립공장,2야드 대조립공장_42,,
1751,159.0079105452732,tp_request,A0001_A31P1,2야드 대조립공장,,,
1752,159.0079105452732,tp_going_to_next_process,A0001_A31P1,2야드 대조립공장,,TP_8,
